Sample_ID,Short_ID,Plot,Restoration,Depth,Block,Precip,Invaded,TN_mg_gsoil,TC_mg_gsoil,CtoN,Year,MBC_Lab,MBC,WEOC,POM_TN,POM_TC,MAOM_TN,MAOM_TC,perc_POM,perc_MAOM,pH,GWC,COVER_C,ANN_F_C,PER_F_C,IGRASS_C,ALL_GRASS_C,PER_G_C,ANN_G_C,PER_ALL_C,ANN_ALL_C,NFIX_SUM_C,ACHMIL_C,ACMAME_C,ACMSTR_C,AMSMEN_C,ASCFAS_C,CALCIL_C,CIROCC_C,DEIFAS_C,ESCCAL_C,GRICAM_C,LAYPLA_C,LUPBIC_C,LUPMIC_C,LUPSUC_C,PHACIC_C,PLAERE_C,RANCAL_C,TRIWIL_C,ARIPUR_C,BROCAR_C,ELYCON_C,ELYGLA_C,FESMIC_C,HORBRA_C,HORINT_C,KOEMAC_C,SPOAIR_C,STIPUL_C,BRODIA_C,BROMAD_C,FESPER_C,goph_dist_C,FESMYU_C,BROHOR_C,COVER_P,ANN_F_P,PER_F_P,IGRASS_P,ALL_GRASS_P,PER_G_P,ANN_G_P,PER_ALL_P,ANN_ALL_P,NFIX_SUM_P,ACHMIL_P,ACMAME_P,ACMSTR_P,AMSMEN_P,ASCFAS_P,CALCIL_P,CIROCC_P,DEIFAS_P,ESCCAL_P,GRICAM_P,LAYPLA_P,LUPBIC_P,LUPMIC_P,LUPSUC_P,PHACIC_P,PLAERE_P,RANCAL_P,TRIWIL_P,ARIPUR_P,BROCAR_P,ELYCON_P,ELYGLA_P,FESMIC_P,HORBRA_P,HORINT_P,KOEMAC_P,SPOAIR_P,STIPUL_P,BRODIA_P,BROMAD_P,FESPER_P,goph_dist_P,Cover_NoBRODIA,MBC_halfAnLab,COVER_A,ANN_F_A,PER_F_A,IGRASS_A,ALL_GRASS_A,PER_G_A,ANN_G_A,PER_ALL_A,ANN_ALL_A,NFIX_SUM_A,ACHMIL_A,ACMAME_A,ACMSTR_A,AMSMEN_A,ASCFAS_A,CALCIL_A,CIROCC_A,DEIFAS_A,ESCCAL_A,GRICAM_A,LAYPLA_A,LUPBIC_A,LUPMIC_A,LUPSUC_A,PHACIC_A,PLAERE_A,RANCAL_A,TRIWIL_A,ARIPUR_A,BROCAR_A,ELYCON_A,ELYGLA_A,FESMIC_A,HORBRA_A,HORINT_A,KOEMAC_A,SPOAIR_A,STIPUL_A,BRODIA_A,BROMAD_A,FESPER_A,goph_dist_A,COVER_NoBRODIA_A
43-R-15-30,43-R,43,R,deep,H,dry,0,0.50,4.70,9.40,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,0.37,0.11,0,0.2,0.15,0.05,0.26,0.42,0.22,0,0.05,0,0,0,0,0.05,0,0.05,0.05,0,0.02,0.05,0,0.2,0,0.01,0,0,0.15,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.48,0.2,0.01,0.02,0.27,0.25,0.02,0.26,0.22,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1,0,0,0.01,0,0,0.25,0,0,0,0,0,0,0,0,0,0.02,0,,0.48,NA,0.58,0.285,0.06,0.01,0.235,0.2,0.035,0.26,0.32,0.16,0,0.025,0,0,0,0,0.025,0,0.075,0.025,0,0.01,0.025,0.05,0.1,0,0.01,0,0,0.2,0,0,0.025,0,0,0,0,0,0,0.01,0,0,0.58
44-DT-0-15,44-DT,44,DT,shallow,N,dry,1,0.60,4.80,8.00,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.25,0.3,0,0.02,0,0.02,0.3,0.27,0.15,0,0.05,0,0.05,0.05,0.15,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0.4,0,0,0.93,0.33,0.44,0,0.16,0.13,0.03,0.57,0.36,0.18,0,0.05,0.01,0.02,0.05,0.25,0.04,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.03,0,0,0,0.1,0,0,0,NA,0.93,NA,0.75,0.29,0.37,0,0.09,0.065,0.025,0.435,0.315,0.165,0,0.05,0.005,0.035,0.05,0.2,0.02,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.015,0,0,0,0.05,0,0,0,0.4,0.75
45-FD-0-15,45-FD,45,FD,shallow,N,dry,0,0.60,4.80,8.00,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.76,0.06,0,0.05,0,0.05,0.06,0.81,0.03,0,0.01,0,0.5,0,0.05,0.05,0,0,0.01,0,0,0,0,0.2,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.1,0,0,0.58,0.32,0.12,0.04,0.14,0.05,0.09,0.17,0.41,0.1,0,0,0,0.02,0.04,0.15,0.03,0,0,0.05,0,0,0,0.1,0.05,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0.04,0,NA,0.58,NA,0.725,0.54,0.09,0.02,0.095,0.025,0.07,0.115,0.61,0.065,0,0.005,0,0.26,0.02,0.1,0.04,0,0,0.03,0,0,0,0.05,0.125,0,0,0,0,0,0,0.025,0.05,0,0,0,0,0,0,0.02,0,0.1,0.725
46-FD-0-15,46-FD,46,FD,shallow,N,dry,1,0.50,3.90,7.80,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.99,0.02,0.05,0.1,0,0.1,0.02,1.09,0.24,0,0.04,0,0.7,0,0.1,0.02,0,0,0,0,0.02,0,0.1,0.02,0.01,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.45,0.18,0.15,0.02,0.12,0,0.12,0.15,0.3,0.09,0,0.02,0,0.03,0,0.1,0.15,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0.01,0,NA,0.44,NA,0.78,0.585,0.085,0.035,0.11,0,0.11,0.085,0.695,0.165,0,0.03,0,0.365,0,0.1,0.085,0,0,0,0,0.025,0,0.05,0.01,0.005,0,0,0,0,0,0,0.075,0,0,0,0,0,0.005,0.03,0,0.05,0.775
46-FD-15-30,46-FD,46,FD,deep,N,dry,1,0.40,3.30,8.30,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.99,0.02,0.05,0.1,0,0.1,0.02,1.09,0.24,0,0.04,0,0.7,0,0.1,0.02,0,0,0,0,0.02,0,0.1,0.02,0.01,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.05,0,0.05,0,0,0.45,0.18,0.15,0.02,0.12,0,0.12,0.15,0.3,0.09,0,0.02,0,0.03,0,0.1,0.15,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.01,0.01,0,,0.44,NA,0.78,0.585,0.085,0.035,0.11,0,0.11,0.085,0.695,0.165,0,0.03,0,0.365,0,0.1,0.085,0,0,0,0,0.025,0,0.05,0.01,0.005,0,0,0,0,0,0,0.075,0,0,0,0,0,0.005,0.03,0,0.05,0.775
46-IR-0-15,46-IR,46,IR,shallow,N,dry,1,0.50,4.70,9.40,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.94,0.02,0,0.02,0,0.02,0.02,0.96,0.04,0,0.01,0,0.9,0,0,0.01,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1.05,0.93,0.08,0.01,0.04,0.02,0.02,0.1,0.95,0.14,0.01,0.03,0,0.85,0,0,0.02,0,0,0.04,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0.01,0.02,0,0,0,0,0.01,0,0,NA,1.04,NA,1.015,0.935,0.05,0.005,0.03,0.01,0.02,0.06,0.955,0.09,0.005,0.02,0,0.875,0,0,0.015,0,0,0.02,0,0,0,0.03,0.01,0,0.01,0,0,0,0,0,0.015,0.01,0,0,0,0,0.005,0,0,0,1.01
46-IR-15-30,46-IR,46,IR,deep,N,dry,1,0.40,4.30,10.80,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41,NA,0.98,0.94,0.02,0,0.02,0,0.02,0.02,0.96,0.04,0,0.01,0,0.9,0,0,0.01,0,0,0,0,0,0,0.01,0.02,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,1.05,0.93,0.08,0.01,0.04,0.02,0.02,0.1,0.95,0.14,0.01,0.03,0,0.85,0,0,0.02,0,0,0.04,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0.01,0.02,0,0,0,0,0.01,0,0,,1.04,NA,1.015,0.935,0.05,0.005,0.03,0.01,0.02,0.06,0.955,0.09,0.005,0.02,0,0.875,0,0,0.015,0,0,0.02,0,0,0,0.03,0.01,0,0.01,0,0,0,0,0,0.015,0.01,0,0,0,0,0.005,0,0,0,1.01
46-R-0-15,46-R,46,R,shallow,N,dry,0,0.50,4.10,8.20,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.73,0.02,0,0.01,0,0.01,0.02,0.74,0.69,0,0.03,0.2,0.45,0,0,0.02,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.4,0,0,0.71,0.5,0.08,0,0.13,0.1,0.03,0.18,0.53,0.95,0,0.1,0.15,0,0,0.05,0.05,0,0,0.03,0,0.05,0,0.15,0,0,0,0,0,0,0,0,0.03,0,0,0.1,0,0,0,0,0,NA,0.71,NA,0.735,0.615,0.05,0,0.07,0.05,0.02,0.1,0.635,0.82,0,0.065,0.175,0.225,0,0.025,0.035,0,0,0.015,0,0.025,0,0.075,0.025,0,0,0,0,0,0,0,0.02,0,0,0.05,0,0,0,0,0,0.4,0.735
47-DT-0-15,47-DT,47,DT,shallow,O,dry,0,0.60,5.30,8.80,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.17,0.04,0,0.3,0.3,0,0.34,0.17,0.31,0,0,0.1,0.03,0,0.02,0.03,0,0,0.01,0,0.01,0,0,0.01,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.92,0.13,0.03,0,0.76,0.75,0.01,0.78,0.14,0.09,0.01,0,0.03,0,0,0.04,0.02,0,0,0,0,0,0,0,0.05,0.01,0,0,0,0.75,0,0,0.01,0,0,0,0,0,0,0,0,NA,0.92,NA,0.715,0.15,0.035,0,0.53,0.525,0.005,0.56,0.155,0.2,0.005,0,0.065,0.015,0,0.03,0.025,0,0,0.005,0,0.005,0,0,0.03,0.005,0,0,0,0.525,0,0,0.005,0,0,0,0,0,0,0,0,0.15,0.715
47-IR-0-15,47-IR,47,IR,shallow,O,dry,0,0.60,4.50,7.50,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,0.4,0.2,0,0.1,0,0.1,0.2,0.5,0,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,NA,0.7,NA,0.35,0.2,0.1,0,0.05,0,0.05,0.1,0.25,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,1,0.35
47-R-0-15,47-R,47,R,shallow,O,dry,1,0.60,5.40,9.00,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.26,0.06,0,0.13,0.12,0.01,0.18,0.27,0.03,0,0.01,0,0.05,0,0,0.05,0,0,0.01,0,0,0,0,0.2,0,0,0,0,0.02,0,0.1,0.01,0,0,0,0,0,0,0,0,0.7,0,0,0.76,0.01,0.15,0,0.6,0.6,0,0.75,0.01,0.03,0,0.01,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.45,0,0,0,0,0,0,0,0,0,NA,0.76,NA,0.605,0.135,0.105,0,0.365,0.36,0.005,0.465,0.14,0.03,0,0.01,0,0.025,0,0,0.1,0,0,0.005,0,0,0,0,0.1,0,0,0,0,0.085,0,0.275,0.005,0,0,0,0,0,0,0,0,0.7,0.605
48-IR-15-30,48-IR,48,IR,deep,O,dry,1,0.50,4.20,8.40,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.08,NA,0.14,0.04,0,0,0.1,0.1,0,0.1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.46,0.04,0.02,0,0.4,0.2,0.2,0.22,0.24,0.03,0,0.01,0,0,0,0,0.02,0,0.02,0,0,0,0,0,0.01,0,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,,0.46,NA,0.3,0.04,0.01,0,0.25,0.15,0.1,0.16,0.14,0.015,0,0.005,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0.025,0,0,0,0,0.15,0,0,0.1,0,0,0,0,0,0,0,0,0.9,0.3
49-DT-15-30,49-DT,49,DT,deep,O,dry,1,0.50,4.40,8.80,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.25,NA,0.67,0.59,0,0.02,0.08,0.06,0.02,0.06,0.61,0.06,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0.55,0,0,0,0,0.01,0,0.05,0,0,0,0,0,0,0,0.02,0,0.75,0,0,0.78,0.5,0.22,0.01,0.06,0.05,0.01,0.27,0.51,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.5,0,0.02,0,0,0.05,0,0,0,0,0,0,0,0,0.01,0,0,,0.77,NA,0.725,0.545,0.11,0.015,0.07,0.055,0.015,0.165,0.56,0.03,0,0,0.005,0,0,0,0.1,0,0,0,0,0,0,0.015,0.525,0,0.01,0,0,0.03,0,0.025,0,0,0,0,0,0,0.005,0.01,0,0.75,0.72
